10,voice,SYNC,30,0,4.107311824,1.1467,1,diastole
10,voice,SYNC,55,1,3.787486528,2.1213,1,diastole
10,voice,SYNC,15,0,1.073254249,1.0206,1,systole
10,voice,SYNC,30,0,0.487676198,1.6963,1,other
10,voice,SYNC,15,0,0.582930082,1.0953,1,systole
10,voice,SYNC,85,1,0.92933116,2.2691,1,systole
10,voice,SYNC,85,1,2.696479937,1.0116,1,systole
10,voice,SYNC,55,0,4.684339046,2.1213,0,diastole
10,voice,SYNC,45,0,1.16228206,1.9725,1,systole
10,voice,SYNC,55,1,3.965074073,2.5115,1,diastole
10,voice,SYNC,30,1,3.846939543,1.7207,0,diastole
10,voice,SYNC,45,1,2.792077844,1.2563,0,other
10,voice,SYNC,55,0,4.472293169,2.2637,0,diastole
10,voice,SYNC,85,1,5.719033645,1.0429,1,diastole
10,voice,SYNC,70,1,3.998036748,1.094,1,diastole
10,voice,SYNC,45,1,0.157407565,2.1271,0,other
10,voice,SYNC,45,0,1.850093026,1.0879,1,systole
10,voice,SYNC,45,1,2.68383564,2.321,0,systole
10,voice,SYNC,85,1,2.315971943,1.1211,1,systole
10,voice,SYNC,30,0,3.263202692,1.1389,1,diastole
10,voice,SYNC,85,1,4.737151363,1.3166,1,diastole
10,voice,SYNC,15,0,2.354006752,1.4089,1,systole
10,voice,SYNC,70,1,4.362729076,1.7385,1,diastole
10,voice,SYNC,30,0,3.699743633,1.6886,1,diastole
10,voice,SYNC,55,1,2.710574439,1.5155,1,systole
10,voice,SYNC,30,0,0.895545467,1.1793,1,systole
10,voice,SYNC,15,0,2.630393849,1.1202,1,systole
10,voice,SYNC,70,1,5.343354921,1.1204,1,diastole
10,voice,SYNC,45,0,2.64578264,1.4719,1,systole
10,voice,SYNC,30,0,1.712330412,1.0234,1,systole
10,voice,SYNC,15,0,1.37707256,1.0026,1,systole
10,voice,SYNC,85,1,1.688354142,0.9608,1,systole
10,voice,SYNC,45,0,2.297976165,1.1718,1,systole
10,voice,SYNC,70,1,5.92683777,1.1042,1,diastole
10,voice,SYNC,70,1,6.167160578,1.3391,1,diastole
10,voice,SYNC,85,1,0.744301748,1.1263,1,systole
10,voice,SYNC,45,1,4.199314803,0.8045,0,diastole
10,voice,SYNC,15,0,3.956414956,0.95695,1,diastole
10,voice,SYNC,55,0,4.07918254,2.1434,0,diastole
10,voice,SYNC,30,0,3.768176696,0.95221,1,diastole
10,voice,SYNC,30,0,4.725103299,1.0849,1,diastole
10,voice,SYNC,45,1,4.984749278,1.4317,0,diastole
10,voice,SYNC,15,0,3.827342755,0.91575,1,diastole
10,voice,SYNC,85,1,2.599320598,1.0004,1,systole
10,voice,SYNC,55,1,3.633649334,1.6381,1,diastole
12,loudness,ASYNC,13,1,5.232308214,2.3442,1,diastole
12,loudness,ASYNC,12.5,1,2.295227509,1.9694,1,systole
12,loudness,ASYNC,11,0,2.295001924,0.88859,1,systole
12,loudness,ASYNC,11.5,1,3.809069846,2.3807,0,diastole
12,loudness,ASYNC,10,1,4.488584335,2.2087,0,diastole
12,loudness,ASYNC,11,0,1.657749107,1.323,1,systole
12,loudness,ASYNC,11.5,0,6.192187451,1.8557,1,diastole
12,loudness,ASYNC,12.5,1,0.203253533,0.94522,1,other
12,loudness,ASYNC,11.5,0,1.791337931,1.5622,1,systole
12,loudness,ASYNC,14,1,1.588201272,1.4299,1,systole
12,loudness,ASYNC,10,0,4.153664081,1.3668,1,diastole
12,loudness,ASYNC,12.5,1,3.157244717,1.8128,1,other
12,loudness,ASYNC,12.5,1,6.196520682,1.6092,1,diastole
12,loudness,ASYNC,14,1,2.404675858,1.0831,1,systole
12,loudness,ASYNC,13,1,6.010003337,1.2729,1,diastole
12,loudness,ASYNC,12.5,0,3.642236159,1.4898,0,diastole
12,loudness,ASYNC,13,1,0.882724161,1.6721,1,systole
12,loudness,ASYNC,11,1,0.84762457,1.9523,0,systole
12,loudness,ASYNC,14,1,3.632608582,1.3736,1,diastole
12,loudness,ASYNC,11.5,0,3.150633208,1.3751,1,other
12,loudness,ASYNC,13,1,3.050267286,1.7402,1,other
12,loudness,ASYNC,14,1,6.014166488,1.0894,1,diastole
12,loudness,ASYNC,11,0,0.7199949,1.0252,1,systole
12,loudness,ASYNC,13,1,5.179773164,1.3698,1,diastole
12,loudness,ASYNC,14,1,2.158080924,1.071,1,systole
12,loudness,ASYNC,13,0,1.568617691,1.9223,0,systole
12,loudness,ASYNC,12.5,1,3.736336912,1.368,1,diastole
12,loudness,ASYNC,11,0,4.136838519,2.0296,1,diastole
12,loudness,ASYNC,10,0,3.406006301,1.126,1,diastole
12,loudness,ASYNC,11.5,0,0.768514141,1.5597,1,systole
12,loudness,ASYNC,12.5,1,3.414292651,1.5416,1,diastole
12,loudness,ASYNC,10,0,5.846317617,1.4396,1,diastole
12,loudness,ASYNC,11.5,1,2.694146526,1.1534,0,systole
12,loudness,ASYNC,11.5,0,2.416240221,1.7939,1,systole
12,loudness,ASYNC,10,0,5.610644944,1.2932,1,diastole
12,loudness,ASYNC,10,1,1.812631157,1.6058,0,systole
12,loudness,ASYNC,12.5,0,6.200269372,1.1369,0,diastole
12,loudness,ASYNC,11,0,0.130096628,1.5663,1,other
12,loudness,ASYNC,10,0,5.656839519,1.2723,1,diastole
12,loudness,ASYNC,10,0,4.422008873,1.771,1,diastole
12,loudness,ASYNC,11.5,1,1.719849993,1.1551,0,systole
12,loudness,ASYNC,13,0,2.832507914,1.5924,0,systole
12,loudness,ASYNC,13,1,4.236638657,1.223,1,diastole
12,loudness,ASYNC,11.5,1,5.787937665,2.3042,0,diastole
12,loudness,ASYNC,13,1,3.190402709,1.0299,1,other
12,loudness,ASYNC,10,0,4.17002581,0.84032,1,diastole
12,loudness,ASYNC,13,1,4.132838855,1.2436,1,diastole
12,loudness,ASYNC,12.5,0,3.120250312,1.1097,0,other
12,loudness,ASYNC,12.5,1,2.800069077,1.4127,1,other
12,loudness,ASYNC,14,0,1.932929505,1.9486,0,systole
12,loudness,ASYNC,11,1,6.193729788,1.9497,0,diastole
12,loudness,ASYNC,14,1,3.821632527,1.2751,1,diastole
12,loudness,ASYNC,11,0,4.45800439,1.285,1,diastole
12,loudness,ASYNC,14,1,5.239067749,1.7549,1,diastole
12,loudness,ASYNC,14,1,4.609518581,0.96561,1,diastole
12,loudness,ASYNC,11.5,0,4.8096756,1.4312,1,diastole
12,loudness,ASYNC,14,1,2.814619579,1.6163,1,systole
12,loudness,ASYNC,11,0,2.405932518,1.5151,1,systole
12,loudness,ASYNC,11,1,3.101600668,1.6514,0,other
12,loudness,ASYNC,10,0,4.290300445,1.6898,1,diastole
12,loudness,SYNC,10,1,0.43675273,1.6036,0,other
12,loudness,SYNC,11,0,2.772708871,1.8245,1,other
12,loudness,SYNC,11.5,1,1.237531315,1.378,0,systole
12,loudness,SYNC,11,1,3.303897157,1.6246,0,other
12,loudness,SYNC,13,0,5.785383009,2.026,0,diastole
12,loudness,SYNC,14,1,2.733536625,0.82032,1,systole
12,loudness,SYNC,13,0,0.894419438,0.91428,0,systole
12,loudness,SYNC,13,1,5.038323961,1.164,1,diastole
12,loudness,SYNC,10,0,5.008972902,1.1061,1,diastole
12,loudness,SYNC,11.5,1,0.144794075,1.2039,0,other
12,loudness,SYNC,12.5,0,2.137535467,1.1405,0,systole
12,loudness,SYNC,13,1,1.479484399,1.0053,1,systole
12,loudness,SYNC,11.5,0,5.773093632,1.3183,1,diastole
12,loudness,SYNC,13,1,3.113600396,1.2705,1,other
12,loudness,SYNC,11.5,0,1.65864847,1.2609,1,systole
12,loudness,SYNC,11,0,5.180552353,1.4736,1,diastole
12,loudness,SYNC,11.5,1,2.192394873,1.5707,0,systole
12,loudness,SYNC,13,0,4.935250419,1.7888,0,diastole
12,loudness,SYNC,12.5,0,3.759749699,1.724,0,diastole
12,loudness,SYNC,11,1,5.116370937,1.3305,0,diastole
12,loudness,SYNC,12.5,1,1.248858703,1.4737,1,systole
12,loudness,SYNC,11.5,0,1.710811598,1.0656,1,systole
12,loudness,SYNC,11,0,1.00655121,1.8713,1,systole
12,loudness,SYNC,13,1,5.24120511,0.96003,1,diastole
12,loudness,SYNC,12.5,0,5.104810143,1.1673,0,diastole
12,loudness,SYNC,10,0,1.973680687,1.7922,1,systole
12,loudness,SYNC,11,0,4.934061116,1.4223,1,diastole
12,loudness,SYNC,12.5,1,1.508865289,1.6024,1,systole
12,loudness,SYNC,11.5,1,0.397287318,1.2894,0,other
12,loudness,SYNC,14,0,3.358964323,1.4528,0,other
12,loudness,SYNC,12.5,1,2.848675474,2.1052,1,systole
12,loudness,SYNC,11.5,1,3.193403027,1.3991,0,other
12,loudness,SYNC,11,0,1.375776467,1.5475,1,systole
12,loudness,SYNC,12.5,1,0.318584044,1.3065,1,other
12,loudness,SYNC,13,0,3.054014302,1.447,0,other
12,loudness,SYNC,10,0,0.657705366,1.6125,1,systole
12,loudness,SYNC,10,0,2.19797246,1.0462,1,systole
12,loudness,SYNC,11,1,3.445015421,1.116,0,other
12,loudness,SYNC,13,1,5.515808863,1.0729,1,diastole
12,loudness,SYNC,11,1,0.767269092,1.7119,0,systole
12,loudness,SYNC,11.5,0,4.741035722,1.0298,1,diastole
12,loudness,SYNC,12.5,0,2.180425496,1.4922,0,systole
12,loudness,SYNC,11.5,0,2.039812952,1.3154,1,systole
12,loudness,SYNC,14,1,3.402988653,1.0221,1,other
12,loudness,SYNC,14,1,3.687859652,0.88728,1,diastole
12,loudness,SYNC,10,0,4.290736423,0.91015,1,diastole
12,loudness,SYNC,14,1,0.330182845,0.86285,1,other
12,loudness,SYNC,11,0,2.811279381,0.84184,1,systole
12,loudness,SYNC,12.5,1,1.111607076,1.7213,1,systole
12,loudness,SYNC,14,1,2.825293015,1.3159,1,systole
12,loudness,SYNC,14,1,1.035297579,0.92067,1,systole
12,loudness,SYNC,10,1,5.554575824,2.1107,0,diastole
12,loudness,SYNC,12.5,1,3.212382232,1.5347,1,systole
12,loudness,SYNC,10,0,3.181422671,0.96869,1,systole
12,loudness,SYNC,10,0,3.528111921,1.5062,1,diastole
12,loudness,SYNC,14,1,2.592489067,1.8278,1,systole
12,loudness,SYNC,14,1,3.316874647,1.3588,1,other
12,loudness,SYNC,13,1,1.101416359,1.1496,1,systole
12,loudness,SYNC,10,0,2.287361842,1.2333,1,systole
12,loudness,SYNC,14,1,1.686515093,1.3793,1,systole
12,voice,ASYNC,45,0,5.242239682,2.0005,1,diastole
12,voice,ASYNC,30,1,5.194793649,1.4315,0,diastole
12,voice,ASYNC,55,0,2.830588503,1.5327,0,systole
12,voice,ASYNC,55,0,2.253851245,1.7384,0,systole
12,voice,ASYNC,85,0,5.10704457,1.6303,0,diastole
12,voice,ASYNC,55,1,4.897054441,2.0124,1,diastole
12,voice,ASYNC,85,0,6.256766869,1.4012,0,diastole
12,voice,ASYNC,55,1,4.552013971,1.3285,1,diastole
12,voice,ASYNC,15,1,3.054580612,1.4019,0,other
12,voice,ASYNC,85,1,0.193464068,1.621,1,other
12,voice,ASYNC,15,0,1.123784773,1.2792,1,systole
12,voice,ASYNC,70,1,5.637206936,1.2672,1,diastole
12,voice,ASYNC,45,1,4.856004645,1.3447,0,diastole
12,voice,ASYNC,85,0,1.118274308,2.1547,0,systole
12,voice,ASYNC,45,0,2.041595226,2.5674,1,systole
12,voice,ASYNC,30,1,4.645102284,2.1116,0,diastole
12,voice,ASYNC,45,0,4.428562334,2.0995,1,diastole
12,voice,ASYNC,15,1,3.976929429,2.4781,0,diastole
12,voice,ASYNC,85,0,1.753665153,1.5165,0,systole
12,voice,ASYNC,85,0,5.862749116,1.8694,0,diastole
12,voice,ASYNC,85,0,1.325284913,1.6729,0,systole
12,voice,ASYNC,70,1,2.720843637,1.5912,1,systole
12,voice,ASYNC,70,1,0.059232349,1.8467,1,other
12,voice,ASYNC,55,0,2.143031273,2.0185,0,systole
12,voice,ASYNC,30,0,1.6243868,1.8499,1,systole
12,voice,ASYNC,45,0,5.407401794,2.4629,1,diastole
12,voice,ASYNC,15,1,5.452872566,1.2159,0,diastole
12,voice,ASYNC,30,0,0.344836257,2.2011,1,other
12,voice,ASYNC,55,0,4.320594041,1.4391,0,diastole
12,voice,ASYNC,70,0,5.635434245,2.0941,0,diastole
12,voice,ASYNC,55,1,5.825282246,1.7577,1,diastole
12,voice,ASYNC,85,0,5.891393152,1.803,0,diastole
12,voice,ASYNC,45,1,1.533766147,1.6212,0,systole
12,voice,ASYNC,30,1,5.155936773,1.3401,0,diastole
12,voice,ASYNC,30,0,5.299647182,1.4983,1,diastole
12,voice,ASYNC,70,0,2.602127248,1.7686,0,systole
12,voice,ASYNC,15,1,4.067023048,1.447,0,diastole
12,voice,ASYNC,70,1,0.275967355,1.7009,1,other
12,voice,ASYNC,55,0,3.602613058,1.9448,0,diastole
12,voice,ASYNC,30,0,4.762044069,1.4683,1,diastole
12,voice,ASYNC,45,1,5.726512614,1.137,0,diastole
12,voice,ASYNC,15,1,0.877761483,1.7861,0,systole
12,voice,ASYNC,15,1,2.416609734,1.9069,0,systole
12,voice,ASYNC,70,0,2.435454855,1.1091,0,systole
12,voice,ASYNC,30,0,1.044925973,2.1842,1,systole
12,voice,ASYNC,15,0,1.037224241,1.3789,1,systole
12,voice,ASYNC,70,1,4.156354882,1.4019,1,diastole
12,voice,ASYNC,85,0,3.654457058,1.1893,0,diastole
12,voice,ASYNC,45,0,0.987427871,1.5046,1,systole
12,voice,ASYNC,55,1,2.320230911,1.6275,1,systole
12,voice,ASYNC,55,0,0.005042685,1.6268,0,other
12,voice,ASYNC,70,1,6.10585666,1.4892,1,diastole
12,voice,ASYNC,85,1,0.952580927,1.3004,1,systole
12,voice,ASYNC,30,1,3.195012448,2.1358,0,systole
12,voice,ASYNC,45,0,2.63783873,1.4676,1,systole
12,voice,ASYNC,15,1,6.209840732,1.9282,0,diastole
12,voice,ASYNC,15,1,0.835555071,1.4387,0,systole
12,voice,ASYNC,30,0,5.222868848,1.8319,1,diastole
12,voice,ASYNC,70,1,4.721851609,1.6193,1,diastole
12,voice,ASYNC,45,1,1.532918969,1.935,0,systole
12,voice,SYNC,85,0,3.508037316,1.9375,0,diastole
12,voice,SYNC,15,1,0.900721067,1.4311,0,systole
12,voice,SYNC,30,0,4.71238898,1.4691,1,diastole
12,voice,SYNC,85,1,4.959492768,1.7719,1,diastole
12,voice,SYNC,45,0,2.967687093,1.3494,1,systole
12,voice,SYNC,55,1,0.578313942,2.1372,1,systole
12,voice,SYNC,30,1,3.75270938,2.4122,0,diastole
12,voice,SYNC,55,0,3.734790448,1.2791,0,diastole
12,voice,SYNC,15,1,0.92504933,1.6993,0,systole
12,voice,SYNC,55,1,0.860171998,2.4797,1,systole
12,voice,SYNC,30,0,2.422868579,1.6428,1,systole
12,voice,SYNC,30,1,2.706124365,2.1715,0,systole
12,voice,SYNC,85,0,4.720008921,1.282,0,diastole
12,voice,SYNC,70,0,5.645385976,2.8073,0,diastole
12,voice,SYNC,85,1,3.607764467,1.3785,1,diastole
12,voice,SYNC,15,1,1.118564283,1.7115,0,systole
12,voice,SYNC,55,0,6.119353132,2.0732,0,diastole
12,voice,SYNC,55,1,2.348396211,1.8694,1,systole
12,voice,SYNC,70,0,4.93296889,1.9287,0,diastole
12,voice,SYNC,15,1,5.366344298,2.038,0,diastole
12,voice,SYNC,45,1,4.502414015,2.0867,0,diastole
